Date,age_mos,Commune,Fokontany,Sex,year
13-Apr-18,36,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,84,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,4,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,10,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,12,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,36,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,4,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,12,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,12,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,5,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,36,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,36,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,6,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,36,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,48,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,36,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,8,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,48,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,4,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,14,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,4,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,84,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,17,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,8,Moramanga,Maroventy,F,2018
13-Apr-18,11,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,14,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,108,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,8,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,6,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,6,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,36,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,7,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,12,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,48,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,17,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,36,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,17,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,6,Moramanga,Ankazobe,M,2018
13-Apr-18,60,Moramanga,Ankazobe,M,2018
13-Apr-18,60,Moramanga,Ankazobe,M,2018
13-Apr-18,36,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,3,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,17,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,17,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,4,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,17,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,6,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,6,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,6,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,36,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,72,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,48,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,4,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,8,Moramanga,Mangarivotra,M,2018
13-Apr-18,12,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antanifasika,M,2018
13-Apr-18,60,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,60,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,12,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,2,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,12,Moramanga,Mangarivotra,M,2018
13-Apr-18,12,Moramanga,Mangarivotra,F,2018
13-Apr-18,48,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,17,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,36,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,3,Moramanga,Ankazobe,F,2018
13-Apr-18,6,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,8,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,48,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,7,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,17,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,17,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,60,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,17,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,48,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,12,Moramanga,Ankazobe,F,2018
13-Apr-18,17,Moramanga,Ankazobe,M,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,6,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,60,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,NA,Moramanga,Antamanandroso Est,NA,2018
13-Apr-18,3,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,3,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,29,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,12,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,17,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,120,Moramanga,Ankazobe,M,2018
13-Apr-18,14,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,17,Moramanga,Moramanga Ambony,M,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,17,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,7,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,48,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,36,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,12,Moramanga,Mangarivotra,M,2018
13-Apr-18,1,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,29,Moramanga,Ankazobe,F,2018
13-Apr-18,10,Moramanga,Ankazobe,F,2018
13-Apr-18,5,Moramanga,Ankazobe,F,2018
13-Apr-18,60,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,48,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,29,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,3,Moramanga,Maroventy,M,2018
13-Apr-18,17,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,7,Moramanga,Maroventy,M,2018
13-Apr-18,24,Moramanga,Maroventy,F,2018
13-Apr-18,7,Moramanga,Maroventy,F,2018
13-Apr-18,8,Moramanga,Mangarivotra,M,2018
13-Apr-18,31,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,12,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,108,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,48,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,72,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,72,Moramanga,Maroventy,M,2018
13-Apr-18,7,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,7,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,17,Moramanga,Ambodiakondro,F,2018
13-Apr-18,6,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,36,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,2,Moramanga,Mangarivotra,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Mangarivotra,F,2018
13-Apr-18,36,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,9,Moramanga,Maroventy,F,2018
13-Apr-18,24,Moramanga,Antanifasika,M,2018
13-Apr-18,48,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,12,Moramanga,Antanifasika,M,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,M,2018
19-Apr-18,12,Andasibe,Andasibe,M,2018
19-Apr-18,6,Andasibe,Andasibe,F,2018
19-Apr-18,36,Andasibe,Andasibe,M,2018
19-Apr-18,48,Andasibe,Andasibe,M,2018
19-Apr-18,5,Andasibe,Andasibe,M,2018
19-Apr-18,48,Andasibe,Andasibe,F,2018
19-Apr-18,8,Andasibe,Andasibe,M,2018
19-Apr-18,12,Andasibe,Andasibe,F,2018
19-Apr-18,2,Andasibe,Andasibe,F,2018
19-Apr-18,60,Andasibe,Andasibe,M,2018
19-Apr-18,24,Andasibe,Andasibe,M,2018
19-Apr-18,24,Andasibe,Andasibe,F,2018
19-Apr-18,36,Andasibe,Andasibe,M,2018
19-Apr-18,3,Andasibe,Andasibe,M,2018
19-Apr-18,36,Andasibe,Andasibe,M,2018
19-Apr-18,36,Andasibe,Andasibe,M,2018
19-Apr-18,12,Andasibe,Andasibe,F,2018
19-Apr-18,24,Andasibe,Andasibe,F,2018
19-Apr-18,36,Andasibe,Andasibe,M,2018
19-Apr-18,12,Andasibe,Andasibe,F,2018
19-Apr-18,4,Andasibe,Andasibe,M,2018
19-Apr-18,4,Andasibe,Andasibe,F,2018
19-Apr-18,4,Andasibe,Andasibe,F,2018
19-Apr-18,2,Andasibe,Andasibe,M,2018
19-Apr-18,72,Andasibe,Andasibe,F,2018
19-Apr-18,3,Andasibe,Andasibe,M,2018
19-Apr-18,2,Andasibe,Andasibe,F,2018
19-Apr-18,6,Andasibe,Andasibe,F,2018
19-Apr-18,24,Andasibe,Andasibe,M,2018
19-Apr-18,NA,Andasibe,Andasibe,F,2018
19-Apr-18,36,Andasibe,Andasibe,M,2018
19-Apr-18,3,Andasibe,Andasibe,F,2018
19-Apr-18,17,Andasibe,Andasibe,M,2018
19-Apr-18,2,Andasibe,Andasibe,M,2018
19-Apr-18,2,Andasibe,Andasibe,M,2018
19-Apr-18,2,Andasibe,Andasibe,M,2018
19-Apr-18,2,Andasibe,Andasibe,M,2018
19-Apr-18,2,Andasibe,Andasibe,M,2018
19-Apr-18,24,Andasibe,Andasibe,M,2018
19-Apr-18,3,Andasibe,Andasibe,M,2018
19-Apr-18,36,Andasibe,Andasibe,M,2018
19-Apr-18,24,Andasibe,Andasibe,F,2018
19-Apr-18,72,Andasibe,Andasibe,F,2018
19-Apr-18,24,Andasibe,Andasibe,M,2018
19-Apr-18,108,Andasibe,Andasibe,M,2018
19-Apr-18,60,Andasibe,Andasibe,M,2018
19-Apr-18,96,Andasibe,Andasibe,F,2018
19-Apr-18,48,Andasibe,Andasibe,M,2018
19-Apr-18,8,Andasibe,Andasibe,F,2018
19-Apr-18,96,Andasibe,Andasibe,M,2018
19-Apr-18,60,Andasibe,Andasibe,F,2018
19-Apr-18,12,Andasibe,Andasibe,M,2018
19-Apr-18,120,Andasibe,Andasibe,M,2018
19-Apr-18,24,Andasibe,Andasibe,M,2018
19-Apr-18,96,Andasibe,Andasibe,M,2018
19-Apr-18,120,Andasibe,Andasibe,M,2018
19-Apr-18,24,Andasibe,Andasibe,M,2018
19-Apr-18,5,Andasibe,Andasibe,F,2018
19-Apr-18,72,Andasibe,Andasibe,M,2018
19-Apr-18,120,Andasibe,Andasibe,M,2018
19-Apr-18,36,Andasibe,Andasibe,F,2018
19-Apr-18,96,Andasibe,Andasibe,M,2018
19-Apr-18,36,Andasibe,Andasibe,M,2018
19-Apr-18,24,Andasibe,Andasibe,M,2018
19-Apr-18,24,Andasibe,Andasibe,F,2018
19-Apr-18,12,Andasibe,Andasibe,F,2018
19-Apr-18,6,Andasibe,Andasibe,F,2018
19-Apr-18,24,Andasibe,Andasibe,M,2018
19-Apr-18,29,Andasibe,Andasibe,M,2018
19-Apr-18,60,Andasibe,Andasibe,M,2018
20-Apr-18,10,Andasibe,Andasibe,F,2018
20-Apr-18,24,Andasibe,Andasibe,F,2018
20-Apr-18,6,Andasibe,Andasibe,F,2018
20-Apr-18,84,Andasibe,Andasibe,F,2018
20-Apr-18,60,Andasibe,Andasibe,M,2018
20-Apr-18,72,Andasibe,Andasibe,M,2018
20-Apr-18,4,Andasibe,Andasibe,M,2018
20-Apr-18,120,Andasibe,Andasifaha III,M,2018
20-Apr-18,12,Andasibe,Andasifaha III,F,2018
20-Apr-18,12,Andasibe,Andasifaha III,F,2018
20-Apr-18,8,Andasibe,Andasifaha III,M,2018
20-Apr-18,48,Andasibe,Andasifaha III,M,2018
20-Apr-18,84,Andasibe,Andasifaha III,F,2018
20-Apr-18,8,Andasibe,Andasifaha III,M,2018
20-Apr-18,8,Andasibe,Andasifaha III,F,2018
20-Apr-18,12,Andasibe,Andasifaha III,F,2018
21-Apr-18,12,Andasibe,Ampangalatsary,M,2018
21-Apr-18,72,Andasibe,Ampangalatsary,F,2018
21-Apr-18,36,Andasibe,Ampangalatsary,F,2018
21-Apr-18,24,Andasibe,Ampangalatsary,F,2018
21-Apr-18,5,Andasibe,Ampangalatsary,F,2018
21-Apr-18,5,Andasibe,Ampangalatsary,M,2018
21-Apr-18,96,Andasibe,Ampangalatsary,M,2018
21-Apr-18,3,Andasibe,Ampangalatsary,F,2018
21-Apr-18,9,Andasibe,Ampangalatsary,F,2018
21-Apr-18,24,Andasibe,Ampangalatsary,M,2018
21-Apr-18,6,Andasibe,Ampangalatsary,M,2018
21-Apr-18,48,Andasibe,Ampangalatsary,M,2018
21-Apr-18,60,Andasibe,Ampangalatsary,M,2018
21-Apr-18,6,Andasibe,Ampangalatsary,M,2018
21-Apr-18,12,Andasibe,Moramanga Ambony,NA,2018
21-Apr-18,12,Andasibe,Moramanga Ambony,NA,2018
21-Apr-18,17,Andasibe,Andasibe,M,2018
21-Apr-18,24,Andasibe,Andasibe,M,2018
22-Apr-18,12,Andasibe,Anevoka,F,2018
22-Apr-18,12,Andasibe,Anevoka,F,2018
22-Apr-18,36,Andasibe,Anevoka,F,2018
22-Apr-18,60,Andasibe,Anevoka,M,2018
22-Apr-18,12,Andasibe,Anevoka,F,2018
22-Apr-18,48,Andasibe,Anevoka,F,2018
22-Apr-18,12,Andasibe,Anevoka,F,2018
22-Apr-18,60,Andasibe,Anevoka,F,2018
22-Apr-18,60,Andasibe,Anevoka,F,2018
22-Apr-18,60,Andasibe,Anevoka,F,2018
22-Apr-18,17,Andasibe,Anevoka,F,2018
22-Apr-18,12,Andasibe,Anevoka,F,2018
22-Apr-18,12,Andasibe,Anevoka,M,2018
22-Apr-18,24,Andasibe,Anevoka,F,2018
22-Apr-18,7,Andasibe,Anevoka,F,2018
22-Apr-18,48,Andasibe,Anevoka,M,2018
22-Apr-18,48,Andasibe,Anevoka,M,2018
22-Apr-18,84,Andasibe,Anevoka,M,2018
22-Apr-18,120,Andasibe,Anevoka,M,2018
22-Apr-18,36,Andasibe,Anevoka,F,2018
23-Apr-18,24,Andasibe,Falierana,M,2018
23-Apr-18,12,Andasibe,Falierana,M,2018
23-Apr-18,12,Andasibe,Falierana,M,2018
23-Apr-18,3,Andasibe,Falierana,M,2018
23-Apr-18,36,Andasibe,Falierana,F,2018
23-Apr-18,48,Andasibe,Falierana,M,2018
23-Apr-18,8,Andasibe,Falierana,F,2018
23-Apr-18,72,Andasibe,Falierana,F,2018
23-Apr-18,12,Andasibe,Falierana,M,2018
23-Apr-18,48,Andasibe,Falierana,M,2018
23-Apr-18,6,Andasibe,Falierana,F,2018
23-Apr-18,6,Andasibe,Falierana,M,2018
23-Apr-18,12,Andasibe,Falierana,F,2018
23-Apr-18,12,Andasibe,Falierana,M,2018
23-Apr-18,17,Andasibe,Falierana,F,2018
23-Apr-18,24,Andasibe,Falierana,M,2018
23-Apr-18,12,Andasibe,Mahatsara,M,2018
23-Apr-18,36,Andasibe,Falierana,F,2018
23-Apr-18,48,Andasibe,Falierana,M,2018
23-Apr-18,96,Andasibe,Falierana,M,2018
23-Apr-18,12,Andasibe,Falierana,F,2018
23-Apr-18,36,Andasibe,Falierana,M,2018
23-Apr-18,24,Andasibe,Andasifaha III,M,2018
24-Apr-18,24,Andasibe,Andasibe,M,2018
24-Apr-18,6,Andasibe,Maromahatsinjo,M,2018
24-Apr-18,12,Andasibe,Maromahatsinjo,M,2018
24-Apr-18,12,Andasibe,Maromahatsinjo,F,2018
24-Apr-18,36,Andasibe,Maromahatsinjo,F,2018
24-Apr-18,17,Andasibe,Maromahatsinjo,M,2018
24-Apr-18,12,Andasibe,Maromahatsinjo,M,2018
24-Apr-18,36,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,5,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,1,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,12,Andasibe,Ambohitrapanga,M,2018
24-Apr-18,3,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,3,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,2,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,24,Andasibe,Ambohitrapanga,M,2018
24-Apr-18,12,Andasibe,Ambohitrapanga,M,2018
24-Apr-18,3,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,5,Andasibe,Ambohitrapanga,M,2018
24-Apr-18,1,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,24,Andasibe,Berano,F,2018
24-Apr-18,24,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,12,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,24,Andasibe,Ambohitrapanga,M,2018
24-Apr-18,12,Andasibe,Ambohitrapanga,M,2018
24-Apr-18,8,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,7,Andasibe,Berano,F,2018
24-Apr-18,12,Andasibe,Berano,F,2018
24-Apr-18,2,Andasibe,Berano,M,2018
24-Apr-18,2,Andasibe,Berano,F,2018
24-Apr-18,17,Andasibe,Berano,F,2018
24-Apr-18,12,Andasibe,Berano,F,2018
24-Apr-18,2,Andasibe,Berano,F,2018
24-Apr-18,1,Andasibe,Berano,F,2018
24-Apr-18,12,Andasibe,Berano,M,2018
24-Apr-18,12,Andasibe,Berano,F,2018
24-Apr-18,5,Andasibe,Berano,M,2018
24-Apr-18,29,Andasibe,Berano,F,2018
24-Apr-18,2,Andasibe,Berano,F,2018
24-Apr-18,2,Andasibe,Berano,F,2018
24-Apr-18,5,Andasibe,Berano,M,2018
24-Apr-18,3,Andasibe,Berano,F,2018
24-Apr-18,60,Andasibe,Berano,M,2018
24-Apr-18,17,Andasibe,Maromahatsinjo,M,2018
24-Apr-18,12,Andasibe,Andasimbekady,M,2018
24-Apr-18,12,Andasibe,Maromahatsinjo,F,2018
24-Apr-18,24,Andasibe,Mangarivotra,F,2018
24-Apr-18,84,Andasibe,Maromahatsinjo,M,2018
24-Apr-18,36,Andasibe,Maromahatsinjo,M,2018
24-Apr-18,12,Andasibe,Andasimbekady,M,2018
24-Apr-18,72,Andasibe,Sahavary,M,2018
24-Apr-18,24,Andasibe,Sahavary,F,2018
24-Apr-18,24,Andasibe,Sahavary,F,2018
24-Apr-18,24,Andasibe,Menalamba,F,2018
24-Apr-18,24,Andasibe,Berano,F,2018
24-Apr-18,36,Andasibe,Morarano,M,2018
24-Apr-18,12,Andasibe,Morarano,M,2018
24-Apr-18,36,Andasibe,Ambohitrapanga,F,2018
24-Apr-18,12,Andasibe,Berano,M,2018
24-Apr-18,12,Andasibe,Berano,M,2018
24-Apr-18,12,Andasibe,Berano,F,2018
24-Apr-18,12,Andasibe,Mangarivotra,M,2018
24-Apr-18,3,Andasibe,Mangarivotra,F,2018
24-Apr-18,12,Andasibe,Berano,M,2018
24-Apr-18,24,Andasibe,Berano,F,2018
24-Apr-18,24,Andasibe,Berano,M,2018
24-Apr-18,12,Andasibe,Torotorofotsy,M,2018
24-Apr-18,12,Andasibe,Torotorofotsy,F,2018
24-Apr-18,24,Andasibe,Maromahatsinjo,F,2018
24-Apr-18,12,Andasibe,Menalamba,M,2018
24-Apr-18,48,Andasibe,Mangarivotra,M,2018
24-Apr-18,5,Andasibe,Andasimbekady,F,2018
24-Apr-18,24,Andasibe,Morarano,M,2018
24-Apr-18,24,Andasibe,Mangarivotra,M,2018
24-Apr-18,5,Andasibe,Mangarivotra,M,2018
24-Apr-18,2,Andasibe,Mangarivotra,F,2018
24-Apr-18,48,Andasibe,Mangarivotra,M,2018
24-Apr-18,24,Andasibe,Mangarivotra,M,2018
24-Apr-18,24,Andasibe,Vangaride,M,2018
24-Apr-18,12,Andasibe,PK 8,F,2018
24-Apr-18,29,Andasibe,Andravonaroatra,F,2018
24-Apr-18,12,Andasibe,Andravonaroatra,M,2018
24-Apr-18,24,Andasibe,Andravonaroatra,M,2018
24-Apr-18,24,Andasibe,Andravonaroatra,M,2018
24-Apr-18,24,Andasibe,Andravonaroatra,M,2018
24-Apr-18,1,Andasibe,Andravonaroatra,M,2018
24-Apr-18,84,Andasibe,Maromahatsinjo,M,2018
24-Apr-18,24,Andasibe,Morarano,F,2018
24-Apr-18,36,Andasibe,Morarano,M,2018
24-Apr-18,5,Andasibe,Maromahatsinjo,F,2018
24-Apr-18,3,Andasibe,Maromahatsinjo,M,2018
24-Apr-18,12,Andasibe,Morarano,M,2018
24-Apr-18,12,Andasibe,Morarano,F,2018
24-Apr-18,12,Andasibe,Menalamba,F,2018
24-Apr-18,24,Andasibe,Mangarivotra,F,2018
24-Apr-18,48,Andasibe,Andaismbekady,M,2018
24-Apr-18,96,Andasibe,Andaismbekady,M,2018
24-Apr-18,84,Andasibe,Morarano,M,2018
24-Apr-18,48,Andasibe,Morarano,F,2018
24-Apr-18,24,Andasibe,Maromahatsinjo,M,2018
24-Apr-18,72,Andasibe,Sahamalote,M,2018
24-Apr-18,24,Andasibe,Morarano,F,2018
24-Apr-18,60,Andasibe,Morarano,M,2018
24-Apr-18,12,Andasibe,Ankarangana,M,2018
24-Apr-18,5,Andasibe,Ankarangana,M,2018
24-Apr-18,17,Andasibe,Cite Gare,M,2018
24-Apr-18,17,Andasibe,Ankarangana,F,2018
24-Apr-18,12,Andasibe,Andasimbekady,M,2018
